id;nama;propinsi;kab;alamat;jenis;kelas;status_blu;kepemilikan;total_tempat_tidur;total_layanan;total_tenaga_kerja
1271016;RS Umum Daerah Dr. FL Tobing Sibolga;Sumatera Utara;Kota Sibolga;Jl Dr. F.L. Tobing No. 35 Sibolga;Rumah Sakit Umum;B;BLUD;Pemkot;196;101;472
1275804;RS Ibu dan Anak Badrul Aini;Sumatera Utara;Kota Medan;Jln. Bromo Gg.Sukri No.18 Kel.Tegal Sari III  Kec.Medan Area Kota Medan Sumatera Utara ;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Perusahaan;55;8;32
1275997;RS Umum Bina Kasih;Sumatera Utara;Kota Medan;Jl Jend. TB.Simatupang No.148 Sunggal ;Rumah Sakit Umum;B;Non BLU/BLUD;Organisasi Sosial;327;84;158
1275141;RS AL Dr. Komang Makes Belawan;Sumatera Utara;Kota Medan;Jl. Bengkalis  No.1  Kel Belawan 1 Kec. Medan Belawan;Rumah Sakit Umum;C;Non BLU/BLUD;TNI AL;100;28;78
1207068;RS Umum Hartati Medical Centre;Sumatera Utara;Labuhan Batu;Jl. Siringo-ringo No. 150 Rantauprapat, Kel. Binaraga, Kec. Rantau Utara, Kab. Labuhan Batu, Provinsi Sumatera Utara;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;50;19;9
1203044;RS Umum Daerah Gunung Tua;Sumatera Utara;Padang Lawas Utara;Jl Raya gunung Tua - Binangan KM 6 Aek Haruaya;Rumah Sakit Umum;C;Non BLU/BLUD;Pemkab;104;58;479
1275921;RS Khusus Bedah Setia Budi;Sumatera Utara;Kota Medan;Jl. Mesjid No. 3 Kelurahan Tanjung Rejo, Kecamatan Medan Sunggal, Kota Medan, Sumatera Utara Kode Pos 20122;Rumah Sakit Khusus Bedah;C;Non BLU/BLUD;Perusahaan;28;35;91
1275783;RS Ibu dan Anak Murni Teguh Rosiva;Sumatera Utara;Kota Medan;Jl. Bangka No. 15 Medan;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Perusahaan;57;18;25
1212177;RS Umum Yoshua;Sumatera Utara;Deli Serdang;Jl. Medan - Lubuk Pakam N0. 70;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;100;36;38
1209076;RS Umum Daerah Perdagangan;Sumatera Utara;Simalungun;Jl. Radjadmin Purba, SH. Perdagangan;Rumah Sakit Umum;C;BLUD;Pemkab;105;30;186
1218125;RS Umum Daerah Sultan Sulaiman Syariful Alamsyah;Sumatera Utara;Serdang Bedagai;Jl. Negara Km. 58 No. 315, Kecamatan Sei Rampah Kabupaten Serdang Bedagai, Provinsi Sumatera Utara;Rumah Sakit Umum;C;BLUD;Pemkab;148;36;317
1212186;RS Ibu dan Anak Maharani;Sumatera Utara;Deli Serdang;Jl. Sultan Serdang No. 100, Desa Buntu Bedimbar, Kecamatan Tanjung  Morawa, Kabupaten Deli Serdang, Provinsi Sumatera Utara 20362;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Perusahaan;37;21;26
1275147;RS Umum Full Bethesda;Sumatera Utara;Deli Serdang;Jl Binjai Km.10,8/Jl. Sama No.71 kec. sunggal ;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;127;25;29
1273033;RS Umum Harapan;Sumatera Utara;Kota Pematang Siantar;Jl Farel Pasaribu No. 21;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Katholik;123;30;350
1275911;RS Umum Siloam Dhirga Surya;Sumatera Utara;Kota Medan;Jl Imam Bonjol No. 6;Rumah Sakit Umum;B;Non BLU/BLUD;Perusahaan;255;134;141
1275035;RS Tk. II Putri Hijau Medan;Sumatera Utara;Kota Medan;Jl Putri Hijau No. 17, Medan;Rumah Sakit Umum;B;BLU;TNI AD;200;61;476
1212197;RS Ibu dan Anak Pramaliesa;Sumatera Utara;Deli Serdang;Jl. Rumbia Sena No. 65 Desa Baru;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;30;16;0
1219003;RS Umum Daerah Batu Bara;Sumatera Utara;Batu Bara;Jl Datuk Kubah Batu Bara, Kwala  Gunung Kec. Datuk Lima Puluh Kab. Batu Bara;Rumah Sakit Umum;C;BLUD;Pemkab;104;24;344
1207067;RS Umum Karya Bakti Ujung Bandar;Sumatera Utara;Labuhan Batu;Jalan Karya Bakti No. 20 Kelurahan Ujung Bandar Kecamatan Rantau Selatan Kabupaten Labuhanbatu Sumatera Utara;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;100;23;93
1275874;RS Khusus Gigi dan Mulut Univ. Sumatera Utara;Sumatera Utara;Kota Medan;Jl Alumni No.2 Kampus USU Medan;Rumah Sakit Khusus Gigi dan Mulut;B;Non BLU/BLUD;Kementerian Lain;12;16;65
1275622;RS Umum Imelda Pekerja Indonesia;Sumatera Utara;Kota Medan;Jl. Bilal No. 24, kel.Pulo Brayan Darat I, Kec.Medan Timur, Kode Pos 20239;Rumah Sakit Umum;B;Non BLU/BLUD;Perusahaan;224;98;458
1207052;RS Sri Pamela Torgamba;Sumatera Utara;Labuhan Batu Selatan;Jl. Lintas Sumatera - Riau KM. 380;Rumah Sakit Umum;D;Non BLU/BLUD;BUMN;58;24;85
1212200;RS Umum Mitra Guray Petumbukan;Sumatera Utara;Deli Serdang;Jl. Besar Petumbukan No. 29, Kec. Galang;Rumah Sakit Umum;D;Non BLU/BLUD;Perorangan;60;14;0
1274058;RS Bhayangkara Tk.III Kota Tebing Tinggi;Sumatera Utara;Kota Tebing Tinggi;Jl Pahlawan No 17;Rumah Sakit Umum;C;BLU;POLRI;137;36;354
1276077;RS Umum Sylvani;Sumatera Utara;Kota Binjai;Jl Perintis Kemerdekaan No. 21;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;132;29;209
1273011;RS Umum Daerah Dr. Djasamen Saragih;Sumatera Utara;Kota Pematang Siantar;Jl. Sutomo No. 230, Pematangsiantar;Rumah Sakit Umum;B;BLUD;Pemkot;130;55;357
1271032;RS Umum Metta Medika;Sumatera Utara;Kota Sibolga;Jl Sutoyo Siswomiharjo No 34 Sibolga;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;112;66;215
1275163;RS Umum Islam Malahayati;Sumatera Utara;Kota Medan;Jl Pangeran Diponegoro No.2-4 Medan;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;102;64;354
1275010;RS Umum Wahyu;Sumatera Utara;Kota Medan;Jl. Padang No. 25 Medan;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;36;13;0
1204056;RS Umum Daerah Pandan;Sumatera Utara;Tapanuli Tengah;Jl. Dr. FL. Tobing No. 05 Pandan;Rumah Sakit Umum;C;BLUD;Pemkab;124;38;389
1212199;RS Umum Mahawira Prima Indonesia;Sumatera Utara;Deli Serdang;Jl. Cemara No. 16;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;101;27;0
1218158;RS Grandmed ;Sumatera Utara;Deli Serdang;Jl Medan km. 25 no. 66 Lubuk Pakam;Rumah Sakit Umum;B;Non BLU/BLUD;Organisasi Sosial;403;67;516
1211011;RS Umum Daerah Kabupaten Karo;Sumatera Utara;Karo;Jl. Kapten Selamat Ketaren  Kabanjahe;Rumah Sakit Umum;C;BLUD;Pemkab;110;31;360
1212067;RS Umum Hidayah;Sumatera Utara;Deli Serdang;Jl. Medan - Deli Tua KM. 8.5 No. 55, Suka Makmur, Kec. Deli Tua, Kabupaten. Deli Serdang, Sumatera Utara;Rumah Sakit Umum;D;Non BLU/BLUD;Organisasi Sosial;58;18;39
1213013;RS Umum Daerah Tanjung Pura;Sumatera Utara;Langkat;Jl. Khairil Anwar No. 9-11 Tanjung Pura;Rumah Sakit Umum;C;BLUD;Pemkab;120;33;261
1212171;RS Umum Rahmad Hidayah;Sumatera Utara;Deli Serdang;Jl Limau Manis Pasar XIII No.61, Desa Limau Manis, Kecamatan Tanjung Morawa, Kabupaten Deli Serdang, Provinsi Sumatera Utara;Rumah Sakit Umum;C;BLU;Organisasi Sosial;107;22;29
1275923;RS Umum Mitra Medika Amplas;Sumatera Utara;Kota Medan;Jl. Sisingamangaraja No. 11 Kelurahan Harjosari 1 Kecamatan Medan Amplas;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;200;28;146
1275050;RS Umum Deli;Sumatera Utara;Kota Medan;Jl Merbabu No.18-20 A Medan;Rumah Sakit Umum;D;Non BLU/BLUD;Organisasi Sosial;68;34;255
1275899;RS Umum Tere Margareth;Sumatera Utara;Kota Medan;Jl Ring Road Setia Budi Kel. Tj. Sari;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;106;27;39
1201016;RS Umum Daerah dr. M. Thomsen Nias;Sumatera Utara;Nias;Jl dr. Ciptomangunkusumo No. 15 Gunungsitoli;Rumah Sakit Umum;C;BLUD;Pemkab;349;42;859
1275996;RS SUFINA AZIZ;Sumatera Utara;Kota Medan;Jl Karya Baru No.1,Medan;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;109;35;153
1275655;RS Umum Pusat H. Adam Malik;Sumatera Utara;Kota Medan;Jl Bunga Lau No. 17, Medan;Rumah Sakit Umum;A;BLU;Kemkes ;758;158;2489
1273106;RS Umum Tiara Kasih Sejati;Sumatera Utara;Kota Pematang Siantar;Jl Menambin No.4, Timbang Galung, Pematangsiantar;Rumah Sakit Umum;C;Non BLU/BLUD;Perorangan;101;20;151
1207069;RS Dokter Takdir;Sumatera Utara;Labuhan Batu;Jl. Siringo-ringo No. 11-13 ,Kelurahan Siringo-ringo,Kecamatan Rantau Utara,Kabupaten Labuhan Batu,Provinsi Sumatera Utara.;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;33;12;3
1208020;RS Umum Ibu Kartini;Sumatera Utara;Asahan;Jl sech silau lk v, Kel. sei renggas kec, kota kisaran barat;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;62;14;40
1223018;RS Sri Pamela Membang Muda;Sumatera Utara;Labuhan Batu Utara;Jl. Lintas Sumatera Km. 224 Desa Perkebunan Membang Muda, Kec. Kualuh Hulu, Kab. Labuhanbatu Utara, Prov. Sumatera Utara.;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;56;22;0
1218025;RS Umum Sawit Indah Perbaungan;Sumatera Utara;Serdang Bedagai;Jl May.Jend (Purn) H.T. Rizal Nurdin No.10 Perbaungan;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;50;12;11
1212184;RS Jiwa Bina Karsa Tuntungan;Sumatera Utara;Deli Serdang;Jl. Besar Tuntungan No. 142G Desa Tuntungan I Kec. Pancur Batu;Rumah Sakit Khusus Jiwa;C;Non BLU/BLUD;SWASTA/LAINNYA;65;15;35
1273055;RS Umum Vita Insani;Sumatera Utara;Kota Pematang Siantar;Jl. Merdeka No.329 Kel. Pahlawan Kec. Siantar Timur Kota Pematang Siantar;Rumah Sakit Umum;B;Non BLU/BLUD;Perusahaan;237;44;562
1276092;RS Ibu dan Anak Grand Fatimah;Sumatera Utara;Kota Binjai;Jl. Sultan Hasanuddin No. 67, Kel. Kartini, Kec. Binjai Kota, Kota Binjai;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;30;16;0
1208060;RS Umum Lina;Sumatera Utara;Asahan;Jl. Lintas Sumatera Lingkungan II Kelurahan Aek Loba Pekan Kecamatan Aek Kuasan Kabupaten Asahan;Rumah Sakit Umum;D;Non BLU/BLUD;Perorangan;50;18;37
1275265;RS Umum Sundari;Sumatera Utara;Kota Medan;Jl Jend. T.B.Simatupang No.31,Kampung Lalang, Kec. Medan Sunggal, Medan, Sumatera Utara;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;179;47;235
1274061;RS Umum Natama;Sumatera Utara;Kota Tebing Tinggi;Jl. Kartini No. 30A Tebing Tinggi;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;50;15;41
1223006;RS Umum Flora;Sumatera Utara;Labuhan Batu Utara;Jl. Jenderal Sudirman No. 29 Aek Kanopan  Kec.kualuh Hulu kab.Labuhanbatu utara/Kota. Aek kanopan provinsi Sumatera Utara kode pos 21457.;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;31;12;0
1205024;RS Umum Daerah Dr. Hadrianus Sinaga;Sumatera Utara;Samosir;Jl .Dr. Hadrianus Sinaga No. 86 Pangururan;Rumah Sakit Umum;C;BLUD;Pemkab;108;33;252
1212181;RS Umum Mitra Medika;Sumatera Utara;Deli Serdang;Jl. Medan - Batang Kuis Dusun XI Emplasmen, Desa Bandar Klippa, Kecamatan Percut Sei Tuan;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;231;28;233
1212012;RS Umum Daerah Drs. H. Amri Tambunan;Sumatera Utara;Deli Serdang;Jl. Thamrin Lubuk Pakam, Desa/Kel. Lubuk Pakam Pekan, Kec. Lubuk Pakam;Rumah Sakit Umum;B;BLUD;Pemkab;211;136;668
1223002;RS Umum Daerah  Aek Kanopan;Sumatera Utara;Labuhan Batu Utara;Jl. Lintas Sumatera Desa Sidua-dua Kec. Kualuh Selatan Kab. Labuhan Batu Utara Provinsi Sumatera Utara;Rumah Sakit Umum;C;Non BLU/BLUD;Pemkab;120;26;272
1213035;RS Umum Pertamina Pangkalan Brandan;Sumatera Utara;Langkat;Jl. Wahidin No. 1 Pangkalan Brandan;Rumah Sakit Umum;C;Non BLU/BLUD;BUMN;102;78;212
1276090;RS Umum Raskita;Sumatera Utara;Kota Binjai;Jl. Let. Jend. Jamin Ginting No. 362 Binjai, Kec. Binjai Selatan;Rumah Sakit Umum;D;BLU;SWASTA/LAINNYA;47;15;0
1218024;RS Umum Melati ;Sumatera Utara;Serdang Bedagai;Jl Deli No. 105-115 Perbaungan, Serdang Bedagai;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;172;28;129
1275930;RS Umum Hermina Medan;Sumatera Utara;Kota Medan;JL. ASRAMA KEL. SEI SIKAMBING C II, KEC. MEDAN HELVETIA;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;135;72;230
1212172;RS Umum Patar Asih;Sumatera Utara;Deli Serdang;JL BAKARAN BATU NO. 188 DESA TUMPATAN KECAMATAN BERINGIN;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;100;47;208
1275094;RS Umum Advent Medan;Sumatera Utara;Kota Medan;Jl Jend Gatot Subroto Km.4, Kel Sei Sikambing D, Kec Medan Petisah, Kota Medan, Provinsi Sumatera Utara;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;178;55;227
1277011;RS Umum Daerah Padang Sidempuan;Sumatera Utara;Kota Padang Sidempuan;Jl Dr. F.L. Tobing No. 10, Kel. Wek. V Kec. Padangsidimpuan Utara Kota Padangsidimpuan;Rumah Sakit Umum;C;BLUD;Pemkot;151;28;477
1276040;RS Tk. IV 01.07.02 Binjai;Sumatera Utara;Kota Binjai;Jl. Bandung No.4 Binjai;Rumah Sakit Umum;C;Non BLU/BLUD;TNI AD;125;27;119
1275888;RS Umum Martha Friska Multatuli;Sumatera Utara;Kota Medan;Jl Multatuli Komplek Taman Multatuli Indah No.1 Medan;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;130;98;203
1275724;RS Umum Sarah;Sumatera Utara;Kota Medan;Jl. Baja Raya No. 10 Kelurahan  Petisah Tengah Kecamatan   Medan Petisah  Kota Medan Propinsi  Sumatera Utara;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;65;33;178
1212175;RS Umum Mitra Sehat;Sumatera Utara;Deli Serdang;Jl. Sei Merah No. 300/21  Desa Dagang Kerawan - Tanjung Morawa, Deli Serdang;Rumah Sakit Umum;D;Non BLU/BLUD;Organisasi Sosial;110;16;20
1209010;RS Umum Balimbingan PTP 4;Sumatera Utara;Simalungun;Desa Balimbingan, Kecamatan Tanah Jawa, Kabupaten Simalungun, Sumatera Utara;Rumah Sakit Umum;C;Non BLU/BLUD;BUMN;121;19;152
1212045;RS Umum Sembiring Deli Tua;Sumatera Utara;Deli Serdang;Jl. Besar No.77, Deli Tua;Rumah Sakit Umum;B;Non BLU/BLUD;Organisasi Sosial;402;46;555
1275933;RS Khusus Paru Sumatera Utara;Sumatera Utara;Kota Medan;Jl. Setia Budi Pasar II No 84, Kelurahan Tj. Sari, Kecamatan Medan Selayang,  Kota Medan  Provinsi Sumatera Utara;Rumah Sakit Khusus Paru;B;Non BLU/BLUD;Pemprop;50;20;137
1273120;RS Murni Teguh Pematang Siantar;Sumatera Utara;Kota Pematang Siantar;Jl. Siantar - Medan KM 4.5 Kel. Nagapita;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;51;9;0
1275100;RS Umum Murni Teguh Methodist Susanna Wesley;Sumatera Utara;Kota Medan;Jl. Harmonika Baru Pasar I Padang Bulan Selayang II;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;100;40;62
1208056;RS Umum Setio Husodo;Sumatera Utara;Asahan;Jl SM. Raja No.67 Kisaran;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;111;22;157
1274012;RS Umum Daerah Dr. H. Kumpulan Pane;Sumatera Utara;Kota Tebing Tinggi;Jl Dr. Kumpulan Pane No.226 Kec Kota Tebing Tinggi Kel. Bandar Utama;Rumah Sakit Umum;B;BLUD;Pemkot;202;73;530
1275830;RS Umum Wulan Windy;Sumatera Utara;Kota Medan;Jl. Marelan Raya No. 17 Rengas Pulau - Medan;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;223;12;97
1202028;RS Umum Permata Madina Panyabungan;Sumatera Utara;Mandailing Natal;Jl Merdeka No. 155 Kelurahan Kayu Jati Kecamatan Panyabungan;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;108;37;100
1275298;RS Umum Mitra Sejati;Sumatera Utara;Kota Medan;Jl Jend. AH Nasution No.7 Pangkalan Masyhur Medan;Rumah Sakit Umum;B;Non BLU/BLUD;Perusahaan;261;78;448
1205046;RS Umum Daerah Porsea;Sumatera Utara;Toba Samosir;Jl. Raja Sipakko Napitulu, Ds. Parparean, Kec. Porsea, Kab. Toba Samosir;Rumah Sakit Umum;C;BLUD;Pemkab;107;90;181
1222002;RS Umum Daerah Kota Pinang;Sumatera Utara;Labuhan Batu Selatan;Jl Istana No. 26.  Kelurahan  Kotapinang Kabupaten LabuhanBatu Selatan Provinsi Sumatera Utara;Rumah Sakit Umum;C;BLUD;Pemkab;133;32;205
1275929;RS Ibu Dan Anak Artha Mahinrus;Sumatera Utara;Kota Medan;Jl. Pasar III No. 151  Kel. Tegal Rejo Kec. Medan Perjuangan;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Perusahaan;45;20;42
1216011;RS Umum Daerah Salak;Sumatera Utara;Pakpak Bharat;Jl. Raja David Desa Boangmanalu Kec. Salak Kabupaten Pakpak Bharat;Rumah Sakit Umum;C;BLUD;Pemkab;100;24;145
1275309;RS Khusus Mata Medan Baru Medical Centre;Sumatera Utara;Kota Medan;Jl Abdullah Lubis No.67, Medan;Rumah Sakit Khusus Mata;C;Non BLU/BLUD;Organisasi Sosial;17;6;32
1214022;RS Umum Daerah Nias Selatan;Sumatera Utara;Nias Selatan;Hiliana'a, Desa Hiliana'a Kec. Teluk Dalam Kab. Nias Selatan Prov. Sumatera Utara;Rumah Sakit Umum;D;Non BLU/BLUD;Pemkab;38;10;0
1273107;RS Mata Siantar;Sumatera Utara;Kota Pematang Siantar;Jl. Kartini Nomor 18 Kelurahan Bantan Kecamatan Siantar Barat;Rumah Sakit Khusus Mata;C;Non BLU/BLUD;SWASTA/LAINNYA;16;3;38
1275130;RS Umum Materna;Sumatera Utara;Kota Medan;Jl Teuku Umar 9-11 Medan;Rumah Sakit Umum;D;Non BLU/BLUD;Organisasi Sosial;60;17;187
1276079;OG Hospital;Sumatera Utara;Kota Binjai;Jl. Olahraga No. 1 Kel. Timbang Langkat Kec. Binjai Timur;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;79;23;34
1203033;RS Umum Daerah Tapanuli Selatan;Sumatera Utara;Tapanuli Selatan;Jl. Rumah Sakit No.1 Banjar Toba, Kel. Bagas Nagodang, Kec. Sipirok;Rumah Sakit Umum;C;Non BLU/BLUD;Pemkab;110;29;226
1224002;RS Umum Daerah Tafaeri;Sumatera Utara;Nias Utara;Jl. Lotu - Sawo Km.3, Desa Lolofaoso, Kecamatan Lotu;Rumah Sakit Umum;D;BLUD;Pemkab;58;27;95
1213062;RS Umum Mahkota Bidadari;Sumatera Utara;Langkat;Jl. Sisingamangaraja No. 146, Desa Paluh Manis, Kecamatan Gebang, Kabupaten Langkat, Provinsi Sumatera Utara;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;230;36;0
1275772;RS Umum Bandung;Sumatera Utara;Kota Medan;Jl Mistar No. 39-43;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;112;35;36
1209077;RS Umum Daerah Tuan Rondahaim;Sumatera Utara;Simalungun;Komplek Perkantoran SKPD Pemkab Simalungun, Desa/Kelurahan Sondi Raya, Kecamatan Raya;Rumah Sakit Umum;C;BLUD;Pemkab;103;48;186
1275913;RS Umum Universitas Sumatera Utara;Sumatera Utara;Kota Medan;Jl. Dr. T. Mansur No. 66 Kampus USU Medan 20154;Rumah Sakit Umum;C;Non BLU/BLUD;Kementerian Lain;210;55;683
1274063;RS Chevani;Sumatera Utara;Kota Tebing Tinggi;Jl. Prof. H. M. Yamin No. 17 Tanjung Marulak Hilir;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;133;37;159
1209065;RS Umum Daerah Parapat;Sumatera Utara;Simalungun;Jl. Kolonel TPR Sinaga Parapat;Rumah Sakit Umum;D;BLUD;Pemkab;54;13;110
1275061;RS Umum Delima Medan;Sumatera Utara;Kota Medan;JL. KL. YOS SUDARSO  KM 13,6 NO. 19 A  MARTUBUNG, KEC. MEDAN LABUHAN, KEL. BESAR, PROV. SUMATERA UTARA 20251;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;100;22;117
1212093;RS Umum Sari Mutiara Lubuk Pakam;Sumatera Utara;Deli Serdang;Jl. Medan No.17,Lubuk Pakam;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;104;33;148
1211124;RS Umum Efarina Etaham;Sumatera Utara;Karo;Jl Jamin Ginting No 1, Berastagi - Desa Raya, Kab. Karo;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;164;56;348
1276075;RS Umum Bidadari;Sumatera Utara;Kota Binjai;Jl Perintis Kemerdekaan No. 174 KEL. KEBUN LADA KEC. BINJAI UTARA;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;199;49;352
1277027;RS Metta Medika;Sumatera Utara;Kota Padang Sidempuan;Jl. Sisingamangaraja No. 113 Padang Sidempuan;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;111;57;114
1275013;RS Umum Daerah Dr. Pirngadi;Sumatera Utara;Kota Medan;Jl Prof H M Yamin SH No. 47, Medan;Rumah Sakit Umum;B;BLUD;Pemkot;268;95;1404
1275918;RS Khusus Ginjal Rasyida;Sumatera Utara;Kota Medan;Jl D.I Panjaitan No. 144 Medan Kel. Sei Sikambing D Kec. Medan Petisah;Rumah Sakit Khusus Ginjal;C;Non BLU/BLUD;Perusahaan;69;22;184
1275936;RS Umum Royal Prima Marelan;Sumatera Utara;Kota Medan;Jl. Marelan Pasar 3 No. 187 Kel. Rengas Pulau Kec. Medan Marelan 20255 Sumut;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;117;23;13
1203066;RS Umum Daerah Pintu Padang;Sumatera Utara;Tapanuli Selatan;Jl. Mandailing No.KM.18, Kel. Pintu Padang I, Kec. Batang Angkola, Kabupaten Tapanuli Selatan, Sumatera Utara, Indonesia;Rumah Sakit Umum;D;Non BLU/BLUD;Pemkab;51;5;0
1275852;RS Columbia Asia Medan;Sumatera Utara;Kota Medan;Jl Listrik No.2A Medan;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;227;136;856
1275600;RS Umum Prima Husada Cipta Medan;Sumatera Utara;Kota Medan;Jalan Stasiun No.92, Belawan II, Medan Kota Belawan, Belawan Bahagia, Medan Kota Belawan, Kota Medan, Sumatera Utara 20411;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;116;34;135
1207015;RS Umum Daerah Rantau Prapat;Sumatera Utara;Labuhan Batu;Jl. KH. Dewantara 129, Rantau Prapat;Rumah Sakit Umum;B;BLUD;Pemkab;220;97;590
1273119;RS Efarina Etaham Pematang Siantar;Sumatera Utara;Kota Pematang Siantar;Jl. Pendeta J. Wismar Saragih No.1  Bane Kec.Siantar Utara;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;183;33;0
1274062;RS Umum Universitas Prima Indonesia;Sumatera Utara;Kota Tebing Tinggi;Jl. Simalungun No. 7A;Rumah Sakit Umum;D;Non BLU/BLUD;Organisasi Sosial;54;9;6
1211127;RS Ibu dan Anak Mina Husada;Sumatera Utara;Karo;Jl. Kapten Pala Bangun No. 8 Padang Mas - Sentrum Kabanjahe 22115 JL. Nabung Surbakti  No.07 Padang Mas - Sentrum Kabanjahe 22111 Kab.KARO Provinsi Sumatera Utara;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;28;15;33
1272010;RS Umum Daerah Dr. Tengku Mansyur;Sumatera Utara;Kota Tanjung Balai;Jl. Mayjen Sutoyo No. 39, Kel. Perwira, Kec. Tanjungbalai Selatan;Rumah Sakit Umum;C;BLUD;Pemkot;117;33;257
1275931;RS Umum Eshmun;Sumatera Utara;Kota Medan;Jalan Marelan Raya No. 173A Kelurahan Tanah Enam Ratus Kecamatan Medan Marelan Kota Medan Provinsi Sumatera Utara;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;175;75;118
1212179;RS Umum Citra Medika;Sumatera Utara;Deli Serdang;Jl Medan-Bt Kuis No 377 Pasar X Desa Bandar Klippa;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;118;22;177
1275152;RSAU Dr. Abdul Malik;Sumatera Utara;Kota Medan;Jl. Imam Bonjol No.50,Medan;Rumah Sakit Umum;D;Non BLU/BLUD;TNI AU;50;15;52
1219015;RS Sapta Medika ;Sumatera Utara;Batu Bara;Jl. Datuk Umar Palangki Tanah Merah Kec, Air Putih ;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;95;11;0
1203055;RS Umum Daerah Sibuhuan;Sumatera Utara;Padang Lawas;Jl. KH. Dewantara Sibuhuan Kec. Barumun ;Rumah Sakit Umum;C;BLUD;Pemkab;106;41;400
1208064;RS Umum Permata Hati;Sumatera Utara;Asahan;Jl. Ir. H. Juanda No. 21 Kisaran;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;87;23;25
1275794;RS Umum Haji Medan;Sumatera Utara;Deli Serdang;Jl RS Haji Medan Estate No 47;Rumah Sakit Umum;B;BLUD;Pemprop;260;138;641
1275011;RS Umum Mitra Medika Premiere;Sumatera Utara;Kota Medan;Jl. Letjen S. Parman No. 236 Kel. Petisah Tengah  Kec. Medan Petisah;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;152;60;0
